product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
41356751,SỮA RỬA MẶT SKINICER REPAIR CLEANSER,Skinicer,Skincare,Trong nước,880000,5.0,1,0.0,1,2,-1.4917332430023058,-1.1025719909805902
26350296,Sữa rửa mặt tạo bọt than clarista,Clarista,Skincare,Ngoài nước,115000,5.0,18,57.0,1,4,2.548876423612958,-0.5894615065590919
26281520,Sữa rửa mặt shikioriori soy milk,Kumano,Skincare,Ngoài nước,95000,4.0,7,59.0,1,4,2.0205797587837515,-0.9285852879714346
14365490,Gel Rửa Mặt Và Tẩy Tế Bào Chết SVR Sebiaclear Gel Moussant () - VIVALUST COSMETICS,SVR,Skincare,Ngoài nước,140000,4.8,66,0.0,1,0,0.5239291396614922,1.501804670888334
10863627,Sữa Rửa Mặt Kèm Tẩy Trang Lá Đào Naive (),Naive,Skincare,Ngoài nước,107900,4.8,38,0.0,1,0,0.49844765928984697,1.3358346996970256
277375309,Sữa rửa mặt Hada Labo chống lão hóa Premium Cleanser Aging Care,Hada Labo,Skincare,Ngoài nước,107000,4.7,32,19.0,0,3,2.351080414936709,-0.8044549297613893
276112759,Sữa rửa mặt PERFECT DIARY axit amin tạo bọt dịu nhẹ cho da nhạy cảm,PERFECT DIARY,Skincare,Ngoài nước,219000,5.0,8,28.0,0,3,2.035994902869147,-2.0397219049168323
276002471,"Gel Rửa Mặt Dành Cho Da Dầu, Nhạy Cảm La Roche-Posay Effaclar",La Roche-Posay,Skincare,Ngoài nước,358000,5.0,3,5.0,0,3,0.6170847199367594,-2.0554647081078694
275843761,Sữa Rửa Mặt Thu Nhỏ Lỗ Chân Lông Rosette Face Wash Pasta Sea Clay Smooth,Rosette,Skincare,Ngoài nước,93800,5.0,1,30.0,0,3,2.1112460797266337,-2.5010039709166363
172917857,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Và Dưỡng Sáng Da Chai 29347 Reihaku Hatomugi Facial Whip (),Hatomugi,Skincare,Ngoài nước,125000,5.0,4,57.0,1,4,2.08716716052142,-1.3100253540232483
169128482,Sữa rửa mặt trắng da Hatomugi Cleansing Foam hạt Ý Dĩ,Hatomugi,Skincare,Ngoài nước,89000,5.0,47,0.0,1,0,0.7572873096165696,1.5097129183769866
155356650,"SỮA RỬA MẶT DÀNH CHO NAM LIKESHI CLEANSING FOAM (ngăn ngừa mụn, sạch dầu nhờn, thải độc da)",LikeShi,Skincare,Ngoài nước,145000,4.8,22,0.0,1,0,0.1715589843299867,0.9382884514437877
140537792,Sữa rửa mặt Hatomugi hạt ý dĩ,Hatomugi,Skincare,Ngoài nước,59000,5.0,13,0.0,1,0,0.5993134071621253,1.053837565673893
133619943,Bộ đôi làm sạch sâu cho da Sắc Ngọc Khang: Nước tẩy trang + Sữa rửa mặt,Sắc Ngọc Khang,Skincare,Trong nước,322000,5.0,8,0.0,1,2,-0.4707593251228397,0.09987562094774238
113517884,Bộ sản phẩm làm sạch sâu dành cho da nhạy cảm La Roche-Posay Effaclar Double Cleansing,La Roche-Posay,Skincare,Ngoài nước,745000,5.0,6,0.0,1,2,-1.0099528307265926,-0.3885548295228411
