product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
255306378,"DUNG DỊCH VỆ SINH PHỤ NỮ DEBA HÀNG NHẬP KHẨU CHÍNH NGẠCH VỚI ĐẦY ĐỦ KIỂM ĐỊNH, CÔNG BỐ",DEBA,Body Care,Ngoài nước,159000,0.0,0,0.0,1,1,-0.6540630469555208,-0.34870656396424204
220661582,Dung dịch vệ sinh Mychi Care chính hãng,Mychi,Body Care,Trong nước,88000,5.0,16,0.0,1,2,2.1485973153700146,0.3614380465117502
219267187,5 LỌ Dung dịch vệ sinh Mychi care,Mychi,Body Care,Trong nước,400000,0.0,0,0.0,1,1,-0.8151692625490323,-0.8409672557642567
219235020,"3 LỌ Dung dịch vệ sinh Mychi care - làm sạch, mát, khô thoáng như xông hơi",Mychi,Body Care,Trong nước,240000,0.0,0,0.0,1,1,-0.7259639839517947,-0.5684001670723802
213869497,Dung dịch vệ sinh nam giới tạo bọt stillU Sensitive không mùi cho da nhạy cảm,StillU,Body Care,Trong nước,148800,0.0,0,0.0,1,1,-0.6424849528657888,-0.3133296507561418
209273140,"Dung dịch vệ sinh phụ nữ Soft Fresh Giúp khử mùi, hạn chế viêm nhiễm phụ khoa",ĐA,Body Care,Trong nước,120000,5.0,29,0.0,1,2,2.2916667433351785,0.26408574534090096
197617327,"Dung dịch vệ sinh phụ nữ từ thảo dược Noni Ladycare chai - Hỗ trợ giảm nấm ngứa, giảm thâm, giảm mùi. Tinh chất bạc hà the mát tạo hưng phấn, lá trầu không hỗ trợ kháng khuẩn",ADEVA Noni,Body Care,Trong nước,179000,0.0,0,0.0,1,1,-0.6747533877803975,-0.41192598383895296
197315168,Dung dịch vệ sinh nam hương bạc hà tươi mát - Shell Pure Peppermint Extract,Shell,Body Care,Trong nước,250000,5.0,7,0.0,1,2,1.7664635089631227,-0.29820826106388365
184588960,"Dung dịch vệ sinh phụ nữ Kingphar , chai",Kingphar,Body Care,Trong nước,49000,0.0,0,0.0,1,1,-0.4485111407099143,0.2793581149589787
126220451,"Dung dịch vệ sinh phụ nữ từ thảo dược thiên nhiên Adeva Noni - Sạch the mát, khử mùi, giảm viêm nhiễm phụ khoa, an toàn tuyệt đối cho cô bé của bạn",ADEVA Noni,Body Care,Trong nước,179000,5.0,62,0.0,1,2,2.6904528610354674,0.09852385079631983
108965067,Gel Vệ Sinh Phụ Nữ Giảm Viêm Ngứa X2 Nano Nghệ- Cocayhoala-,COCAYHOALA,Body Care,Trong nước,252000,0.0,0,0.0,1,1,-0.7344841843605973,-0.5944336737999805
101816947,Xà Phòng Phụ Khoa Dành Cho Nữ Giới My secret,My Secret,Body Care,Ngoài nước,95000,5.0,3,59.0,1,3,1.6980912788872025,2.6902789841249266
95213387,"Dung Dịch Vệ Sinh Phụ Nữ X2 Nano Nghệ Cocayhoala Giảm Mùi Hôi, Ngứa, Khí Hư - Se khít Vùng Kín, Chai",COCAYHOALA,Body Care,Trong nước,199000,5.0,8,0.0,1,2,2.0089529584761787,-0.19391982142966072
86041177,Dung Dịch Vệ Sinh Phụ Nữ Nhật Bản Sweet Body Delicate Wash,Sweet Body,Body Care,Ngoài nước,215000,4.7,38,0.0,1,2,2.277518529302655,-0.03830042322448711
72621028,"Dung dịch vệ sinh phụ nữ thảo dược hổ trợ ngăn ngừa các bệnh viêm, ngừa thường gặp ở phụ nữ",SÓC CON,Body Care,Trong nước,150000,0.0,1,0.0,1,1,-0.3542423113790895,-0.24401826723775347
67661822,Dung dịch vệ sinh phụ nữ Chilly Delicato Dịu Nhẹ,Chilly,Body Care,Ngoài nước,250000,0.0,1,0.0,1,1,-0.44344741534766224,-0.5165848223510401
54497778,Xông Rửa Phụ Khoa Tố Như Thanh Mộc Hương,Thanh Mộc Hương,Body Care,Trong nước,230000,0.0,0,0.0,1,1,-0.7185318225425512,-0.5456911678981056
41421171,Dung dịch chăm sóc vùng kín YVACCI,YVACCI,Body Care,Trong nước,480000,0.0,6,0.0,1,1,-0.03387090049159307,-0.7316373309825365
41355243,Dung dịch vệ sinh hằng ngày Orasic,Sắc Ngọc Khang,Body Care,Trong nước,178000,4.6,111,0.0,1,2,2.9712147689331494,0.12375475586169966
15942464,Dung dịch vệ sinh phụ nữ Abena,ANBENA,Body Care,Trong nước,323000,4.0,16,0.0,1,2,1.9049510273717196,-0.4070609220388844
11686179,Combo 2 Dung Dịch Vệ Sinh Phụ Nữ ANSw Teen Và Lavender (/1 Chai),PinkG,Body Care,Trong nước,58000,4.6,41,0.0,1,2,2.6402756212422505,0.6407588554936655
278095482,Dung dịch vệ sinh phụ nữ Olive Leekara,Leekara,Body Care,Trong nước,250000,0.0,0,0.0,0,0,-1.375407796719263,0.4514032713498452
277870359,Bọt vệ sinh nam AM-MAN AM CHERISH kháng khuẩn hương nước hoa cao cấp,AM MAN,Body Care,Trong nước,98000,0.0,1,0.0,0,0,-0.9222235724018581,1.024694326736974
277573929,Dung dịch vệ sinh phụ nữ mùi thảo mộc Sweet Body Delicate Wash,SWEETBODY,Body Care,Ngoài nước,215000,0.0,0,0.0,0,0,-1.3490696823384125,0.5318794861132661
276552383,"VeraPure - Dung Dịch Vệ Sinh Phụ Nữ Dịu Nhẹ, Khử Mùi & Dưỡng Ẩm Hằng Ngày",Neom Cosmetics,Body Care,Trong nước,82000,0.0,0,0.0,0,0,-1.1807416913725037,1.0462063417030765
276302640,Dung Dịch Vệ Sinh Nam Bell Home - Làm sạch tức thì Lưu hương 24h dung tích,Bellhome,Body Care,Trong nước,100000,0.0,0,0.0,0,0,-1.215396830811895,0.940317423314581
276191061,Dung dịch vệ sinh phụ nữ Oriss chiết xuất trầu không kháng khuẩn khử mùi làm sạch dịu nhẹ,Oribe,Body Care,Trong nước,62000,0.0,2,31.0,0,3,-0.788675008280685,2.677641927370866
274565509,Bộ 2 Chai Bọt Vệ Sinh Nam Serenys – Làm Sạch & Hỗ Trợ Ngăn Ngừa Nấm Ngứa,Serenys,Body Care,Trong nước,258000,0.0,0,0.0,1,1,-0.7385933031979941,-0.6069891029876977
273869196,Bọt vệ sinh làm sạch khử mùi dành cho phái mạnh Serenys,Serenys,Body Care,Trong nước,129000,0.0,1,0.0,1,1,-0.32790427280581375,-0.16354228410468338
273621197,Dung dịch vệ sinh nữ nam tạo bọt Demeter ( Dùng cho cả nam và nữ ),Demeter,Body Care,Ngoài nước,159000,0.0,0,0.0,1,1,-0.6540630469555208,-0.34870656396424204
273611626,Dung dịch vệ sinh nữ tạo bọt Demeter,Demeter,Body Care,Ngoài nước,169000,0.0,0,0.0,1,1,-0.6647144645828317,-0.38125201350232985
272402655,"Dung dịch vệ sinh cho cả nữ và nam Femfresh Anh giúp làm sạch sẽ, thơm mát, ngăn ngừa viêm, ngứa, nấm phụ khoa - OZ Slim Store",Femfresh,Body Care,Ngoài nước,390000,4.8,29,0.0,1,2,2.2757786179659414,-0.41749036960121105
272401503,"Dung dịch vệ sinh cho cả nữ và nam Femfresh Anh giúp làm sạch sẽ, thơm mát, ngăn ngừa viêm, ngứa, nấm phụ khoa - OZ Slim Store",Femfresh,Body Care,Ngoài nước,390000,5.0,18,0.0,1,2,2.402677813963313,-0.5124498616299763
272244138,￼dung dịch vệ sinh mũi seasalt - chai,Kingphar,Body Care,Trong nước,28000,0.0,0,0.0,1,1,-0.3507880088417296,0.5779515386892679
271799015,"Dung Dịch Vệ Sinh Phụ Nữ Công Nghệ Sinh Học ECOHOME Kim Ngân Store Làm Sạch Dịu Nhẹ, Ngăn Ngừa Vi Khuẩn Xâm Nhập",ECOHOME,Body Care,Ngoài nước,99500,0.0,0,50.0,1,3,-0.7590346507951652,2.1039988437403148
270978555,Dung dịch vệ sinh nam Serenys dạng bọt - Khử mùi hôi ở nam,Serenys,Body Care,Trong nước,129000,5.0,6,0.0,1,2,1.8603031812152124,0.033998968754162376
270108021,Dung Dịch Vệ Sinh Nam Dạng Bọt ORIMEN làm sạch dịu nhẹ khử mùi chai,Oriss,Body Care,Trong nước,155000,5.0,22,9.0,1,2,2.703996188541211,0.3783001520093469
261802974,"Bọt rửa phụ khoa phụ nữ Ladysofts Premium Laclé hỗ trợ dưỡng ẩm, làm sạch, mùi thơm - Lady & Men VN",LACLÉ,Body Care,Trong nước,215000,0.0,1,0.0,1,1,-0.4171093009668117,-0.4361086075876192
208267510,Dung Dịch Vệ Sinh Phụ Nữ Làm Giảm Viêm Nhiễm Dịu Da DOCTORSKIN,DOCTORSKIN,Body Care,Trong nước,135000,0.0,0,0.0,1,1,-0.6254886067937531,-0.2613972467537869
208054496,"Dung dịch vệ sinh phụ nữ Thanh Mộc Hương chiết xuất trầu không, nghệ tươi an toàn cho cả mẹ bầu",Thanh Mộc Hương,Body Care,Trong nước,180000,0.0,2,0.0,1,1,-0.21664932913915633,-0.2982498021332961
